UUID,Brand name,Title,Product image,Condition,Price,Item #:,Estimated Retail Price:,Dimensions:,Includes:,Circa:,Made In:,Size:,Handle Drop:,Strap Length:,Exterior Color:,QA Tag:,Exterior Material:,2nd Strap Length:
b9d18ebb-1008-4287-a54a-97e18ce13cd9,Gucci,White Leather Large Aphrodite Hobo,https://mygemma.com/cdn/shop/files/138493-fv_dc1b253a-b1a2-4b9e-a68f-dd664b214e15_200x200.jpg?v=1727911990,Excellent,"$1,850",138493,"2,400",18.0 x 16.0 x 3.0,Dustbag;Care Booklet;Retail Tag;Removable Straps,,Italy,,,22,,,,
48f44409-b5da-4294-8ba9-b9e8f7d005fc,Louis Vuitton,Dragon Fruit Epi Alma BB,https://mygemma.com/cdn/shop/files/138462-fv_200x200.jpg?v=1727925407,Very Good,"$1,900",138462,"2,370",9.0 x 7.0 x 4.3,Box;Clochette;Dustbag;Lock;Care Booklet;Key;Removable Straps,2020,France,BB,3.5,20.5,Red,,Epi Leather,
ee216ca9-7f57-4734-8c91-fd0904b79091,Louis Vuitton,Monogram Canvas Montaigne GM,https://mygemma.com/cdn/shop/files/138452-fv_de74f2fb-aec4-440b-a2b4-c3ea439775e8_200x200.jpg?v=1727926369,Very Good,"$1,900",138452,,16.0 x 10.5 x 7.1,Clochette;Dustbag;Lock;Key;Removable Straps,2019,Spain,MM,4.5,14,LV Monogram,,Monogram Coated Canvas,
c3f8ef8c-1035-4c5f-8a72-40afa4740eb4,Louis Vuitton,Vivienne Christmas Damier Azur Canvas Mini Pochette Accessoires,https://mygemma.com/cdn/shop/files/138449-fv_200x200.jpg?v=1727924772,Excellent,$850,138449,,5.7 x 3.6 x 1.5,Box;Dustbag,2021,France,,6.00,,Damier Azur,,Damier Coated Canvas,
2815eeea-b43c-4d68-8e82-b536447e038e,Louis Vuitton,Monogram Canvas Excursion PM,https://mygemma.com/cdn/shop/files/138446-fv_200x200.jpg?v=1727924349,Pristine,"$3,300",138446,"3,350",9.2 x 9.1 x 2.5,Additional Strap;Box;Dustbag;Removable Straps,2021-2023,Spain,PM,8,16,,,,
e28e5386-9663-4b3a-89d9-f4432cf2ec30,Chanel,Black Quilted Caviar Medium Classic Double Flap Bag,https://mygemma.com/cdn/shop/files/138402-fv_200x200.jpg?v=1727943261,Good,"$7,200",138402,,9.7 x 6.0 x 2.5,Box;Dustbag;Gift Ribbon;Care Booklet;Authenticity Card,2014,France,,,9-17,,,,
f7432740-fa2a-417f-bffa-ee8d3ff8a8e6,Louis Vuitton,Turtledove Monogram Empreinte Travel Bag,https://mygemma.com/cdn/shop/files/138390-fv_fc9bbca7-0184-4408-b619-af1d50496b57_200x200.jpg?v=1727924338,Very Good,"$3,300",138390,"3,950",,Clochette;Dustbag;ID Tag;Lock;Key,2022-2024,Italy,,,,,,,
3460dcbd-a728-486c-afbe-ec9f99df2e59,Louis Vuitton,Damier Graphite Canvas Avenue Sling Bag,https://mygemma.com/cdn/shop/files/138323-fv_200x200.jpg?v=1727924329,Very Good,"$1,900",138323,,12.0 x 7.2 x 2.0,Box;Dustbag,2021-2022,France,,,17,Damier Graphite,,Damier Coated Canvas,
d7ad23ff-0626-40b1-aea1-61a29d8d4a1c,Chanel,Beige Caviar Suede Calfskin Chevron Medium Boy Bag,https://mygemma.com/cdn/shop/files/137255-fv_5ddae370-d8b8-4839-aa57-92ad645d3b39_200x200.jpg?v=1727893087,Good,"$3,600",137255,,9.75 x 5.75 x 3.0,Dustbag;Authenticity Card,2017,Italy,Medium,11,22,Beige,,Caviar; Suede; Calfskin,
ff25e6fe-244c-4460-8464-68a0873ba6bb,Gucci,Ivory Calfskin GG Star Crossbody,https://mygemma.com/cdn/shop/files/133992-fv_ba6c2c02-1b53-4e31-a3e8-5eed8a8dbfca_200x200.jpg?v=1727924312,Excellent,"$1,800",133992,,9.0 x 6.5 x 2.0,Dustbag;Care Booklet;Retail Tag,,Italy,,,20,Ivory,,,
d0526dba-50bd-49a3-8b3e-e8f9c98edd8f,Gucci,Blue Econyl Nylon Monogram Off The Grid Vertical Tote,https://mygemma.com/cdn/shop/files/132976-fv_f291900a-cadf-4513-85ac-2afd21085372_200x200.jpg?v=1727940977,Excellent,"$1,100",132976,"1,850",14.0 x 14.5 x 5.0,Dustbag;Care Booklet;Removable Straps,,Italy,,3,14,,,,
c4059c17-4f31-420e-a39a-ae83eec5704f,Gucci,Blue Leather GG Supreme Canvas Tiger Mini Tote,https://mygemma.com/cdn/shop/files/132856-fv_200x200.jpg?v=1727924503,Pristine,"$1,250",132856,"1,590",6.25 x 7.5 x 3.0,Dustbag;Care Booklet;Removable Straps,,Italy,Mini,2.5,21,,,,
7aede20b-4fa5-4d55-a1e3-cb51a2e93494,Hermès,Black Togo Retourne Kelly 28 GHW,https://mygemma.com/cdn/shop/files/138681-fv_200x200.jpg?v=1727924294,Very Good,"$20,100",138681,,11.25 x 8.25 x 4.75,Box;Clochette;Dustbag;Lock;Key;Removable Straps,2015,France,28,3.5,22,,,,
01294318-6f01-4244-8a0a-72953651f1cc,Chanel,Navy Quilted Lambskin Small Urban Spirit Backpack,https://mygemma.com/cdn/shop/files/138455-fv_200x200.jpg?v=1727924530,Very Good,"$2,950",138455,,8.0 x 11.0 x 5.0,Dustbag,2018-2019,France,,4.00,16,,,,
628b92be-d3ab-42e9-82d4-9a0e2cfb4c28,Louis Vuitton,Metallic Gold Python Twist PM,https://mygemma.com/cdn/shop/files/138512-fv_23f701de-ba49-40f6-bba3-830623f777b4_200x200.jpg?v=1727924280,Very Good,"$3,600",138512,,7.0 x 5.5 x 3.3,Dustbag;Care Booklet,2017,France,PM,,23,,,Python,
eaa11a09-162a-4042-80b7-b45790d30e10,Hermès,Gris Pale Togo Birkin 25 PHW,https://mygemma.com/cdn/shop/files/z139084-fv_e991ae53-c578-4006-affa-99ae78ea1cfa_200x200.jpg?v=1727584384,Pristine,"$27,500",Z139084,,10.0 x 8.5 x 5.0,Box;Clochette;Dustbag;Lock;Receipt;Gift Ribbon;Care Booklet;Key;Felt Protector,2023,France,25,2.00,,,,,
e5b545d3-915d-48a9-a96f-de3edbe58b7f,Chanel,Black Quilted Lambskin Small Trendy CC Dual Handle Flap Bag,https://mygemma.com/cdn/shop/files/u138401-fv_200x200.jpg?v=1727925231,Very Good,"$6,100",138401,,9.75 x 6.75 x 3.75,Box;Dustbag,2019,Italy,Small,3.75,20,,,Lambskin,
ac07822b-7abe-44de-995f-ddb5e0b44f1e,Louis Vuitton,Black Taurillon Christopher XS Backpack,https://mygemma.com/cdn/shop/files/138363-fv_200x200.jpg?v=1727922493,Excellent,"$1,700",138363,"2,720",6.0 x 8.5 x 2.2,Box;Dustbag;Receipt;Gift Ribbon;Removable Straps,2021-2022,France,XS,,15 - 22,Black,,Taurillon Leather,
7dfc538c-b93b-4c12-ab8d-9d4846a75448,Chanel,Vintage 24K Black Quilted Lambskin Maxi XL Flap Bag,https://mygemma.com/cdn/shop/files/138382-fv_4fa9e338-3756-4441-9f2f-b3f386e9abe3_200x200.jpg?v=1727927927,Fair,"$4,400",138382,,13.3 x 8.5 x 4.0,Dustbag,1991-1994,France,,,12-21,,,,
4b97523a-5014-489f-b792-0d617a3f3663,Gucci,White Calfskin Ophidia Mini Round Backpack,https://mygemma.com/cdn/shop/files/131726-fv_200x200.jpg?v=1727922398,Very Good,$650,131726,"1,790",6.2 x 6.5 x 1.6,Dustbag,,Italy,Mini,,14 - 18,,,Calfskin,
d72e10b3-bfce-4da3-a4ff-4b9a22280e32,Chanel,Dark Pink Quilted Caviar Medium Classic Double Flap Bag,https://mygemma.com/cdn/shop/files/137978-fv_9f65f5b6-909d-4998-a564-d6a9b491dbe3_200x200.jpg?v=1727922356,Excellent,"$9,000",137978,,9.9 x 6.0 x 2.5,Box;Dustbag;Authenticity Card,2016-2017,France,Medium,,9-16,,,,
ebebd966-6476-4f27-9b68-11b48b0f7a6f,Unknown Brand,Green Goyardine Canvas Boheme Hobo,https://mygemma.com/cdn/shop/files/138383-fv_200x200.jpg?v=1727892596,Pristine,"$3,300",138383,,17.0 x 12.5 x 5.5,Dustbag;Pochette;Retail Tag,2023,France,,,9,Green,,Canvas,
cb6fb0c4-f622-473b-a2df-06ec5d4e481e,Chanel,Black Quilted Caviar Small Classic Double Flap Bag,https://mygemma.com/cdn/shop/files/138296-fv_200x200.jpg?v=1727922571,Excellent,"$9,200",138296,"9,600",9.0 x 5.5 x 2.5,Box;Dustbag;Receipt;Care Booklet;Authenticity Card;Felt Protector;Retail Tag,2019,France,Small,,9.5-16,Black,,Caviar Leather,
6d95a6ab-2c1c-453b-bd8d-9b2775396fe4,Gucci,Black Leather Weekender Mini Suitcase,https://mygemma.com/cdn/shop/files/132858-fv_200x200.jpg?v=1727922338,Excellent,"$1,700",132858,,13.0 x 10.5 x 6.0,Dustbag;Removable Straps,,Italy,,4.5,25,,,,
d8653b7c-9905-4046-ad0b-f310b0ea3734,Gucci,Beige GG Supreme Trunk Holdall Tote,https://mygemma.com/cdn/shop/files/132857-fv_200x200.jpg?v=1727892554,Excellent,"$2,300",132857,,17.5 x 13.5 x 6.0,Removable Straps,,Italy,,5,,,,GG Supreme,
a2190586-5d65-42d1-9b18-49c6ef6d1948,Hermès,Étain Clemence Graphite Gris Fonce Lizard Club Birkin 35 PBHW,https://mygemma.com/cdn/shop/files/138221-fv_d456dc8f-4c27-4129-a807-9a386c13f628_200x200.jpg?v=1727892540,Good,"$12,900",138221,,13.0 x 10.0 x 7.0,Clochette;Lock;Key,2012,France,35,4.5,,,,,
216dc7bb-b8bf-4ef1-88d2-ed0ce19bb025,Louis Vuitton,Silver Argent Epi Cannes,https://mygemma.com/cdn/shop/files/138159-fv_dca60c79-b72c-42a5-91a7-0713874f1334_200x200.jpg?v=1727922466,Excellent,"$2,300",138159,,6.0 x 6.5 x 5.5,Dustbag;Lock;Care Booklet;Key;Removable Straps,2021-2022,France,,4.00,21,,,Epi,
c11d5378-0de1-4cc9-ac62-401fed135905,Saint Laurent,Matt Gold Suede Small Sunset Chain Bag,https://mygemma.com/cdn/shop/files/138140-fv_4821334b-d518-4f75-8785-4e2e65e2b1f7_200x200.jpg?v=1727922316,Pristine,"$2,300",138140,"2,450",7.0 x 5.2 x 2.0,Clochette;Dustbag;Care Booklet;Retail Tag,2023,Italy,Small,,11.5-21,Matt Gold,,Suede,
60525c3d-54bd-44da-a89f-35fa21916772,Chanel,Pink Quilted Lambskin Pearl Wallet On Chain,https://mygemma.com/cdn/shop/files/138121-fv_200x200.jpg?v=1727925485,Excellent,"$4,400",138121,,7.5 x 4.8 x 1.2,Box;Dustbag,2021-2023,Italy,,,24,Pink,,Lambskin,
2c4d44d6-8da7-4dd4-8634-2bb0a6e7a732,Hermès,Epsom Etain Kelly Depeches 25 PHW,https://mygemma.com/cdn/shop/files/138079-fv_200x200.jpg?v=1727922299,Pristine,"$8,500",138079,"9,000",10.0 x 7.0 x 1.5,Box;Dustbag;Care Booklet;Felt Protector,2021,France,25,7,,,,,
cbe423b5-5f00-497a-8224-f1f7613992fe,Hermès,Gold Epsom 1923 Bolide 31 GHW,https://mygemma.com/cdn/shop/files/138078-fv_200x200.jpg?v=1727922285,Excellent,"$8,800",138078,"8,750",12.3 x 9.5 x 5.0,Box;Clochette;Dustbag;Lock;Key;Removable Straps,2023,France,31,3.00,16.5,,,,
6ef41ec0-54e9-4606-860d-2e1ea6e299de,Prada,Black Saffiano Small Utility Strap Crossbody,https://mygemma.com/cdn/shop/files/136777-fv_0256d2d6-1a8a-473f-96cc-fd4fbff58263_200x200.jpg?v=1727928644,Excellent,"$1,700",136777,,9.5 x 6.5 x 2.0,Box;Dustbag;Other;Removable Straps,,Italy,Small,,19,Black,56/3,Saffiano,
d03cf0ab-68e1-4876-803d-0b9989dff30f,Chanel,White Quilted Lambskin Small CC Trendy Flap Bag,https://mygemma.com/cdn/shop/files/137755-fv_200x200.jpg?v=1727936305,Good,"$5,100",137755,,9.75 x 6.75 x 3.5,Box;Dustbag;Gift Ribbon;Care Booklet;Felt Protector,2021-2023,Italy,Small,4,19,,,Lambskin,
292419d5-d481-4a99-b480-0694a0596339,Unknown Brand,Miele Scuro Nappa Padded Petite Peekaboo ISeeU Satchel,https://mygemma.com/cdn/shop/files/138098-fv_8b7fadd0-7683-4c28-b01b-442dbfdefe3a_200x200.jpg?v=1727485186,Very Good,"$3,800",138098,"4,400",8.0 x 5.75 x 3.0,Box;Dustbag;Raincoat;Removable Straps,,Italy,Petite,2.25,21,,,Nappa,
ac9009a9-13da-4496-bf03-474c7a9fea02,Louis Vuitton,Monogram Canvas Montsouris Backpack NM,https://mygemma.com/cdn/shop/files/138117-fv_6bcbf15b-c625-4aa7-bf9d-d8a975a2d4fd_200x200.jpg?v=1727922251,Very Good,"$2,150",138117,,10.0 x 11.0 x 4.0,None,2017,France,,3,21,,,Coated Canvas,
679263a9-8344-4768-a501-9e31cbd187a3,Louis Vuitton,Black Epi Braided Handle Twist MM,https://mygemma.com/cdn/shop/files/138115-fv_82e44081-c9a0-43a4-be86-5ae298607b55_200x200.jpg?v=1727928731,Excellent,"$3,900",138115,,9.0 x 6.5 x 3.5,Additional Strap;Dustbag;Mirror;Receipt;Removable Straps,2021-2023,France,Medium,3,21,,,Epi,
62a03423-bba9-4191-858b-f7cc34b5f63b,Louis Vuitton,Monogram Macassar Josh Backpack,https://mygemma.com/cdn/shop/files/137975-fv_5a6bebd1-1313-448e-9da5-8ee2228ece14_200x200.jpg?v=1727922221,Good,"$1,450",137975,,11.75 x 16.0 x 5.0,None,2016,France,,2.25,14,,,,
21a79f45-4bb4-4d81-82cc-f24b6808a38c,Chanel,White Quilted Calfskin Ultimate Stitch Hobo,https://mygemma.com/cdn/shop/files/137949-fv_f52673d6-883d-4a70-954c-2f5c1b801307_200x200.jpg?v=1727927887,Fair,"$1,800",137949,,15.0 x 10.0 x 5.0,None,2013-2014,France,,6,,White,,Calfskin,
bfe6e078-9c12-4b92-9dbe-e098a7b4f461,Chanel,Black Matte Quilted Caviar Globe Trotter Vanity Case,https://mygemma.com/cdn/shop/files/138025-fv_5e22ecc8-5815-41fd-82bf-ca9568263875_200x200.jpg?v=1727926831,Fair,"$2,300",138025,,8.5 x 7.0 x 5.0,Dustbag,2013-2014,France,,2.00,25,,,Matte Caviar,
dd41e173-05d8-4f98-9b4d-62caf7a6804b,Saint Laurent,Tan Suede Mixed Triquilt Small Monogram Envelope Flap Bag,https://mygemma.com/cdn/shop/files/138284-fv_417e40e3-0a56-4b3b-b8af-338a752fe68f_200x200.jpg?v=1727922203,Very Good,"$1,850",138284,,9.5 x 6.75 x 2.25,Dustbag,2020,Italy,Medium,,23,,,,
acf227d4-6621-4db6-b478-dfa8b2aba08a,Chanel,Dark Pink Quilted Lambskin Micro Drawstring Bucket,https://mygemma.com/cdn/shop/files/138123-fv_200x200.jpg?v=1727922163,Excellent,"$2,100",138123,,2.3 x 3.5 x 2.3,Dustbag,2021,Italy,Micro,,23,Pink,,Lambskin,
49bbb97d-79d9-4400-8bf4-5fa48053205a,Unknown Brand,Navy Patent Cannage Large Lady Dior,https://mygemma.com/cdn/shop/files/138114-fv_200x200.jpg?v=1727926848,Very Good,"$2,100",138114,,12.5 x 10.0 x 4.5,Receipt;Care Booklet;Charm;Removable Straps,2010,Italy,,4.00,17.6,,,,
4e30e3d3-aeef-4666-8883-eeaa294c2bcf,Unknown Brand,Grey Light Rose Shiny Nappa Small IseeU Peekaboo,https://mygemma.com/cdn/shop/files/138084-fv_7d01c13c-2849-4f7a-af42-2c8e0050eb14_200x200.jpg?v=1727899288,Excellent,"$3,400",138084,,10.5 x 8.0 x 4.0,Box;Dustbag;Raincoat;Authenticity Card;Removable Straps,,Italy,,3.00,21,White,,Nappa Leather,
77d9c2a2-32a8-4369-b48c-790f1efdf481,Louis Vuitton,Ardoise Taiga Roman MM,https://mygemma.com/cdn/shop/files/138018-fv_200x200.jpg?v=1727922148,Very Good,$900,138018,,12.5 x 9.5 x 3.5,Dustbag;Receipt,2018,Italy,MM,,18-24,,,Taiga,
bce476b0-c575-4906-a5cb-54225713cf78,Chanel,Blue Shiny Quilted Calfskin Chanel Mini 22 Hobo,https://mygemma.com/cdn/shop/files/137986-fv_5313f8a7-de73-418f-a129-7605f75e7f2a_200x200.jpg?v=1727922127,Excellent,"$6,100",137986,,7.0 x 7.5 x 2.2,Box;Dustbag;Care Booklet,2021-2022,Italy,Mini,3.5,23,Gray,,Calfskin,
cf172d6b-a064-4e0f-af31-6dc5f08989bd,Chanel,24P Light Purple Quilted Shiny Aged Calfskin Mini Nano Kelly Shopper,https://mygemma.com/cdn/shop/files/137974-fv_200x200.jpg?v=1727927910,Pristine,"$5,000",137974,,4.7 x 3.2 x 1.5,Box;Dustbag;Care Booklet;Retail Tag,2021-2023,Italy,,,23,,,,
643e04c1-3a9b-4b49-ab36-12279995e273,Saint Laurent,Grey Calfskin Shearling Monogram Medium Niki Satchel,https://mygemma.com/cdn/shop/files/137961-fv_e5f6aeea-9483-427e-8205-4e4b9aa832b0_200x200.jpg?v=1727922113,Excellent,"$1,900",137961,,11.5 x 8.0 x 4.0,Box;Dustbag;Receipt;Care Booklet;Retail Tag,2022,Italy,Medium,,11-19,Grey,,Shearling,
bbaa9954-20dd-4810-a106-27006725440c,Louis Vuitton,Monogram Canvas Keepall Bandoulière 50,https://mygemma.com/cdn/shop/files/137923-fv_200x200.jpg?v=1727939762,Very Good,"$2,050",137923,"2,500",20.0 x 12.0 x 8.5,Box;ID Tag;Lock;Receipt;Gift Ribbon;Key;Poignet;Removable Straps,2020,US,50,4.75,18,LV Monogram,,Monogram Coated Canvas,
8b6da0f1-1865-4cda-8317-6f35f34087fd,Gucci,Blue Leather Logo Embossed Shopper Tote,https://mygemma.com/cdn/shop/files/132973-fv_200x200.jpg?v=1727922093,Excellent,"$1,500",132973,,14.2 x 14.5 x 4.0,Dustbag;Care Booklet;Removable Straps,,Italy,,3.5,19,,,,
2ccc960d-99e2-442e-ba92-c67a5c5e8ee5,Chanel,Black Quilted Calfskin Carry With Chic Flap Waist Bag,https://mygemma.com/cdn/shop/files/138122-fv_191db592-6967-4102-859b-68062d6a36bc_200x200.jpg?v=1727927662,Very Good,"$3,600",138122,,7.5 x 7.0 x 2.1,Additional Strap;Box;Dustbag;Authenticity Card;Removable Straps,2019,Italy,,10-13,23,,,,
9aed717b-8521-464c-a281-e5f57e6b8002,Chanel,24P Black Quilted Shiny Aged Calfskin Mini Nano Kelly Shopper,https://mygemma.com/cdn/shop/files/137973-fv_cf33c255-a9ad-4480-baa7-3e82d1dcf3fc_200x200.jpg?v=1727926811,Pristine,"$5,000",137973,,4.7 x 3.2 x 1.5,Box;Dustbag;Care Booklet;Retail Tag,2021-2022,France,,1.2,23,,,,
1b32a9c7-d2bf-4f07-b49e-10042ea0e4e7,Hermès,Jaune Ambre Clemence Mini Evelyne 16 TPM GHW,https://mygemma.com/cdn/shop/files/138333-fv_200x200.jpg?v=1727797112,Fair,"$1,900",138333,,6.5 x 7.0 x 2.0,Dustbag;Care Booklet,2011,France,TPM,,22.5,,,,
d277632b-a76e-4190-b9d1-c7ed4f823171,Chanel,Pink Camellia Embossed Caviar Round Mini Pouch With Chain,https://mygemma.com/cdn/shop/files/138341-fv_200x200.jpg?v=1727926871,Fair,"$1,300",138341,,4.5 x 4.5 x 2.0,Dustbag;Authenticity Card,2020,Italy,,,23.5,,,,
d1329f49-8930-4ff1-8c5b-390c6c644d65,Louis Vuitton,Bronze Python Marron Monogram Empire Levant,https://mygemma.com/cdn/shop/files/138104-fv_200x200.jpg?v=1727943028,Very Good,"$1,900",138104,,10.0 x 6.5 x 1.7,Dustbag,2011,France,,,10,,,,
64e62e9d-3839-4c6b-ab8c-8f12c158a699,Gucci,Black Matelassé Velvet Small Marmont Shoulder Bag,https://mygemma.com/cdn/shop/files/132866-fv_d4609567-a93b-4d1f-94dd-5f3be5758f2d_200x200.jpg?v=1727921935,Fair,"$1,150",132866,"1,890",9.75 x 6.0 x 3.0,Dustbag,,Italy,Small,,11-20,,,Velvet,
4808f8cc-4a9e-4877-ab78-6ac0faeb7366,Chanel,White Quilted Caviar Small Classic Double Flap Bag,https://mygemma.com/cdn/shop/files/133999-fv_200x200.jpg?v=1727921920,Good,"$8,200",133999,,8.9 x 6.0 x 2.2,Box;Dustbag;Care Booklet;Authenticity Card,2020,France,Small,9.5,17,White,,Caviar,
71188806-47f0-4cad-8cd4-b2ac11d58744,Hermès,Gold Togo Retourne Kelly 32 GHW,https://mygemma.com/cdn/shop/files/z138364-fv_200x200.jpg?v=1727921906,Pristine,"$15,000",Z138364,,12.5 x 8.75 x 4.75,Clochette;Dustbag;Lock;Receipt;Key;Felt Protector;Removable Straps,2023,France,32,3.00,17,,,,
b91b6b13-45b1-4200-a8da-0ed69ff0fe2a,Chanel,Black Quilted Lambskin Ruffled Card Holder On Chain,https://mygemma.com/cdn/shop/files/137895-fv_200x200.jpg?v=1727925035,Excellent,"$2,800",137895,,4.0 x 3.25 x 1.0,Authenticity Card,2020,Italy,,,20,,,,
268c31cf-ce5c-400e-9d2d-39d4a8272d45,Louis Vuitton,Bordeaux Jacquard Since 1854 Onthego GM,https://mygemma.com/cdn/shop/files/137877-fv_200x200.jpg?v=1727921845,Very Good,"$1,900",137877,"3,050",16.0 x 12.5 x 6.5,None,2020,France,GM,5,12,Bordeaux,,,
9e97117a-681a-405d-95f1-85a0a7e784f8,Unknown Brand,x Sarah Coleman Multicolor Vitello Vertigo Zucca Horizontal Box Bag,https://mygemma.com/cdn/shop/files/137872-fv_49dfc667-7f90-40ba-8ed7-373d2a4582fe_200x200.jpg?v=1727921823,Excellent,$750,137872,,9.3 x 4.0 x 1.5,Dustbag,,Italy,,,19.5,Multicolor,,Vitello Leather,
60248b40-f21a-4b5f-899c-4a3d299bcbbc,Louis Vuitton,Havane Monogram Canvas Pallas MM,https://mygemma.com/cdn/shop/files/137853-fv_71f3d25b-9ae5-4efe-84f1-52e651ea24c0_200x200.jpg?v=1727921807,Very Good,"$1,650",137853,"2,760",13.5 x 9.5 x 5.0,Box;Dustbag;Receipt;Care Booklet;Retail Tag;Removable Straps,2014,US,MM,5.00,13,Havane; LV Monogram,,Monogram Coated Canvas; Leather,
a927a809-75b8-4c0e-813b-6a2a7b5b86a3,Unknown Brand,White Micro Cannage Patent Small Diorama Flap Bag,https://mygemma.com/cdn/shop/files/137840-fv_200x200.jpg?v=1727926793,Very Good,"$2,000",137840,"3,100",8.5 x 5.0 x 2.5,Box;Dustbag;Authenticity Card;Felt Protector,2017,Italy,Small,,11-20,White,,,
780a077d-3edb-468c-bb83-19227bccd12c,Louis Vuitton,Blue Monogram Escale Canvas Speedy Bandouliere 30,https://mygemma.com/cdn/shop/files/137794-fv_0d127130-1272-46a3-9746-cba724640664_200x200.jpg?v=1727891653,Excellent,"$2,800",137794,,12.0 x 8.3 x 6.7,Clochette;Dustbag;Lock;Key;Removable Straps,2020,France,,3,20,,,,
243ba1cb-feb5-4d32-9f66-60ba2a40c453,Louis Vuitton,Black Monogram Mahina Carmel Hobo,https://mygemma.com/cdn/shop/files/137766-fv_200x200.jpg?v=1727921786,Very Good,"$4,000",137766,"5,000",13.75 x 16.0 x 7.0,Clochette;Charm,2020,France,,8.25,,Black,,Mahina Leather,
c6359d8c-1ac4-4480-bb7a-bca704a6b845,Chanel,Black Quilted Lambskin Jumbo Double Flap Bag,https://mygemma.com/cdn/shop/files/137733-fv_3f577432-8c6c-4667-841f-7d3063346153_200x200.jpg?v=1727921768,Good,"$6,400",137733,,12.0 x 8.0 x 3.5,Box;Dustbag,2012,Italy,,13.5,24,,,Lambskin,
ee789390-7489-4fd1-9bc1-7dbda1ea4c60,Louis Vuitton,Black Embossed Calfskin Nanogram Clutch,https://mygemma.com/cdn/shop/files/137628-fv_2db77ef5-20d7-43f1-8060-458e05cad645_200x200.jpg?v=1727893674,Excellent,"$4,000",137628,"4,100",11.5 x 5.5 x 3.25,Dustbag;Removable Straps,2021-2022,Italy,,3.00,9.5,Black,,Calfskin,
773a8bbd-3614-4524-9ca9-4df98b6ef483,Chanel,Pink Quilted Calfskin Pearl Round Clutch With Chain,https://mygemma.com/cdn/shop/files/137515-fv_200x200.jpg?v=1727928701,Excellent,"$2,500",137515,,4.5 x 4.5 x 2.0,Box;Gift Ribbon;Care Booklet;Authenticity Card,2019,Italy,,,24,Pink,,Calfskin,
4a36e746-a680-42c6-a334-e675f8b6cee7,Louis Vuitton,Reverse Monogram Canvas Dauphine Hobo,https://mygemma.com/cdn/shop/files/137732-fv_ba40a021-529d-4728-aa84-e6fea144b59d_200x200.jpg?v=1727921734,Good,"$1,900",137732,,12.0 x 13.0 x 5.5,None,2020,France,,14.5,,LV Reverse Monogram,,,
6cba5cde-e889-401b-a574-8444b058f392,Louis Vuitton,x YK White Monogram Embossed Puffy Lambskin Coussin PM,https://mygemma.com/cdn/shop/files/137629-fv_200x200.jpg?v=1727892772,Excellent,"$4,400",137629,,10.2 x 8.0 x 3.0,Additional Strap;Box;Dustbag;Removable Straps,2023,US,PM,8.5,14-21,White,,Embossed Puffy Lambskin,
21e32777-a79b-4fa0-82db-7c63405c6739,Louis Vuitton,Blue Red Ombre Taurillon Mini Capucines,https://mygemma.com/cdn/shop/files/137573-fv_18b75a5b-0d02-4358-a680-7e2004da0c96_200x200.jpg?v=1727892685,Excellent,"$4,000",137573,,7.5 x 5.0 x 2.75,Removable Straps,2021,France,Mini,3.00,22.00,Blue; Red; Ombre,,Taurillon,
be347200-b43f-4964-8509-18f8db1c9e6c,Louis Vuitton,Monogram Reverse Canvas Dauphine Backpack,https://mygemma.com/cdn/shop/files/136368-fv_200x200.jpg?v=1727921702,Excellent,"$2,250",136368,,8.0 x 9.0 x 5.5,Removable Straps,2020,France,,3-14,,,,,
7ba6834d-bb25-451e-8271-0c6e054fd3bf,Louis Vuitton,Geranium Leather Suhali Le Fabuleux,https://mygemma.com/cdn/shop/files/134876-fv_200x200.jpg?v=1727950421,Very Good,"$1,050",134876,,14.0 x 8.6 x 5.0,None,2004,France,,7.2,,Red,,,
d23d0b3d-7eaf-4357-b9af-35a13d6301c4,Gucci,Pink White Leather Dionysus Chain Wallet,https://mygemma.com/cdn/shop/files/132892-fv_200x200.jpg?v=1727925362,Excellent,"$1,100",132892,"1,650",8.0 x 5.5 x 1.7,Dustbag,,Italy,Mini,,23,,,,
47fa3658-0363-4570-af9f-ca11695e6190,Gucci,Pink Matelassé Calfskin GG Marmont Dome Backpack,https://mygemma.com/cdn/shop/files/118336-fv_5cf89ad2-d8bd-47d8-8693-e58ec476cf59_200x200.jpg?v=1727921595,Very Good,"$1,100",118336,"1,980",10.0 x 9.0 x 4.0,Dustbag,,Italy,,14.5,,,,,
8c8abf6a-4467-4e09-8304-c0cd1b358995,Hermès,Rouge Casaque Clemence Birkin 30 PHW,https://mygemma.com/cdn/shop/files/135999-fv_200x200.jpg?v=1727891401,Very Good,"$13,500",135999,,11.5 x 9.0 x 6.0,Clochette;Dustbag;Lock;Key,2012,France,30,4.7,,,,,
c46cd2d3-e797-473f-aa26-4659f42800da,Chanel,Dark Pink Lambskin Jumbo Single Flap Bag,https://mygemma.com/cdn/shop/files/129431-fv_200x200.jpg?v=1727936745,Good,"$3,950",129431,"11,000",11.5 x 8.0 x 3.5,Dustbag,2008-2009,France,Jumbo,,13-23,Pink,,Lambskin,
